Set,Name,speaker,text,label
training,q6nc7.txt,g,uh-huh yeah,reply_y
training,q6nc7.txt,f,right,acknowledge
training,q6nc7.txt,f,and then,query_w
training,q6nc7.txt,g,and then up,clarify
training,q6nc7.txt,g,you know how there's a a wee kind of groove in crane bay then it goes down towards the forked stream,align
training,q6nc7.txt,f,yeah,reply_y
training,q6nc7.txt,g,if you go up to there,clarify
training,q6nc7.txt,g,right,align
training,q6nc7.txt,g,and just stop there,clarify
training,q6nc7.txt,f,uh-huh,reply_y
training,q6nc7.txt,g,right ehm,ready
training,q6nc7.txt,g,you know how there's local residents there,align
training,q6nc7.txt,f,yeah,reply_y
training,q6nc7.txt,g,right,ready
training,q6nc7.txt,g,well see where you've stopped,align
training,q6nc7.txt,g,just go to the right,instruct
training,q6nc7.txt,f,uh-huh,reply_y
training,q6nc7.txt,f,round the side of it yeah,check
training,q6nc7.txt,g,uh-huh just to the right,reply_y
training,q6nc7.txt,g,and then stop a couple of centimetres after crane bay,instruct
training,q6nc7.txt,g,now ehm,ready
training,q6nc7.txt,g,have you got a forked stream yeah,query_yn
training,q6nc7.txt,f,yeah i've got a forked stream,reply_y
training,q6nc7.txt,f,right down gurgling,explain
training,q6nc7.txt,f,have you got gurgling brook coming out of crane bay,query_yn
training,q6nc7.txt,g,no i don't have a gurgling brook,reply_n
training,q6nc7.txt,f,eh just it forks where there's a tree is that right,check
training,q6nc7.txt,g,uh-huh,reply_y
training,q6nc7.txt,g,yeah right,ready
training,q6nc7.txt,f,uh-huh yeah,acknowledge
training,q6nc7.txt,g,see if you go down just from where you are just go down beside the forked stream to where it divides and stop there,instruct
training,q6nc7.txt,f,right,acknowledge
training,q6nc7.txt,f,right okay,acknowledge
training,q6nc7.txt,g,right,ready
training,q6nc7.txt,f,right,acknowledge
training,q6nc7.txt,g,ehm now,ready
training,q6nc7.txt,g,to the right of the dead tree have you got farmed land,query_yn
training,q6nc7.txt,f,no i've not no,reply_n
training,q6nc7.txt,g,ehm right,ready
training,q6nc7.txt,g,have you got anything there no,query_yn
training,q6nc7.txt,f,no i've not got anything no,reply_n
training,q6nc7.txt,g,no,acknowledge
training,q6nc7.txt,g,right,ready
training,q6nc7.txt,g,well if you just ehm curve out about five centimetres from where you've stopped,instruct
training,q6nc7.txt,f,to the right,check
training,q6nc7.txt,g,uh-huh to the right,reply_y
training,q6nc7.txt,f,so over the river then,check
training,q6nc7.txt,g,ehm no hang on,reply_n
training,q6nc7.txt,f,i'm at i'm at the left of the of the stream going down,explain
training,q6nc7.txt,g,oh right right sorry,acknowledge
training,q6nc7.txt,g,ehm you're supposed to be at the right,instruct
training,q6nc7.txt,f,oh i'm supposed to right i'm supposed to go over the river then,check
training,q6nc7.txt,g,no,reply_n
training,q6nc7.txt,g,right,ready
training,q6nc7.txt,g,go back to where the groove in crane bay is,instruct
training,q6nc7.txt,f,uh-huh,acknowledge
training,q6nc7.txt,g,right,align
training,q6nc7.txt,g,ehm now did you go along to the right yeah,query_yn
training,q6nc7.txt,f,i went to the right,reply_y
training,q6nc7.txt,f,and down past the side of the local residents you know between that and the river,explain
training,q6nc7.txt,g,oh right right oh right sorry ehm,acknowledge
training,q6nc7.txt,g,no you were supposed to go past the river a few centimetres out of the river so that you were to the right of it,instruct
training,q6nc7.txt,f,right,acknowledge
training,q6nc7.txt,f,right okay i'm to the right of the i'm to the right of the river,acknowledge
training,q6nc7.txt,f,and then down,check
training,q6nc7.txt,g,uh-huh,reply_y
training,q6nc7.txt,f,down,check
training,q6nc7.txt,g,down to where it divides,clarify
training,q6nc7.txt,f,down to where it divides,acknowledge
training,q6nc7.txt,g,to the right of it,clarify
training,q6nc7.txt,g,uh-huh yeah,reply_y
training,q6nc7.txt,f,right okay i'm there now,check
training,q6nc7.txt,f,right,acknowledge
training,q6nc7.txt,g,right and ehm,ready
training,q6nc7.txt,g,you're going to have to like curve out to the right as though there's something there,instruct
training,q6nc7.txt,g,'cause i've got farmed land here so,explain
training,q6nc7.txt,f,right,acknowledge
training,q6nc7.txt,g,curve out have to ehm,instruct
training,q6nc7.txt,f,is it a sort of straight line out or just a you know to the right or just curved lands out,query_w
training,q6nc7.txt,g,eh just sloping very slightly,reply_w
training,q6nc7.txt,g,downwards,reply_w
training,q6nc7.txt,f,right,acknowledge
training,q6nc7.txt,g,very slightly ehm,reply_w
training,q6nc7.txt,g,curve out about five six centimetres,instruct
training,q6nc7.txt,f,right,acknowledge
training,q6nc7.txt,f,right okay,acknowledge
training,q6nc7.txt,g,and curve round and then ehm go straight along to the bottom of the dead tree,instruct
training,q6nc7.txt,f,so curve round and then straight along to the bottom,check
training,q6nc7.txt,g,uh-huh,reply_y
training,q6nc7.txt,g,of the dead tree,clarify
training,q6nc7.txt,f,right,acknowledge
training,q6nc7.txt,f,i'm still on the right-hand side of the river is that right,check
training,q6nc7.txt,g,uh well,ready
training,q6nc7.txt,g,you've curved out towards the right so you're like in the middle of the river now kind of thing where the dead tree is at the bottom of that,reply_w
training,q6nc7.txt,f,right,ready
training,q6nc7.txt,f,i'm right in the middle of the river,check
training,q6nc7.txt,g,uh-huh,reply_y
training,q6nc7.txt,f,right okay,acknowledge
training,q6nc7.txt,g,at the bottom of dead tree,clarify
training,q6nc7.txt,f,right,acknowledge
training,q6nc7.txt,g,right ehm now,ready
training,q6nc7.txt,g,have you got a lagoon to the left of the map just ehm,query_yn
training,q6nc7.txt,f,yes i have yeah,reply_y
training,q6nc7.txt,g,uh-huh,acknowledge
training,q6nc7.txt,g,right,ready
training,q6nc7.txt,g,if you go straight down about six seven centimetres,instruct
training,q6nc7.txt,f,right,acknowledge
training,q6nc7.txt,g,right and then,ready
training,q6nc7.txt,g,go straight to the left just ehm just to the right of the lagoon,instruct
training,q6nc7.txt,f,right,acknowledge
training,q6nc7.txt,f,to the the top of the where it sort of splurges out into the lagoon,check
training,q6nc7.txt,g,uh-huh,reply_y
training,q6nc7.txt,g,yeah right,reply_y
training,q6nc7.txt,f,right,acknowledge
training,q6nc7.txt,g,now if you go ehm down the right-hand side of the lagoon and stop at the bottom of the lagoon where at the tip of the lagoon,instruct
training,q6nc7.txt,f,right,acknowledge
training,q6nc7.txt,g,ehm right,ready
training,q6nc7.txt,g,have you got eh you know green bay,query_yn
training,q6nc7.txt,f,yeah i've got green bay yeah,reply_y
training,q6nc7.txt,g,right,acknowledge
training,q6nc7.txt,g,just ehm above green bay have you got rock fall,query_yn
training,q6nc7.txt,f,no i've not no,reply_n
training,q6nc7.txt,g,ehm have you got anything there,query_yn
training,q6nc7.txt,g,no,query_yn
training,q6nc7.txt,f,no,reply_n
training,q6nc7.txt,f,i've just got green bay i've got the ship in it and a,explain
training,q6nc7.txt,f,computer controlled sub that's all,explain
training,q6nc7.txt,g,oh right,acknowledge
training,q6nc7.txt,g,oh right,acknowledge
training,q6nc7.txt,g,ehm now,ready
training,q6nc7.txt,g,see if you go from the tip of the lagoon and uh down to the left but you'll need to curve out a bit as though,instruct
training,q6nc7.txt,g,'cause i've got a rock fall there,explain
training,q6nc7.txt,f,so,ready
training,q6nc7.txt,g,so,ready
training,q6nc7.txt,f,i i want to curve out to the left,check
training,q6nc7.txt,g,uh-huh yeah,reply_y
training,q6nc7.txt,f,eh heading heading for where the top of green bay,query_w
training,q6nc7.txt,g,eh right,ready
training,q6nc7.txt,g,you know how where there's ehm,align
training,q6nc7.txt,g,know how where sandy shore is that line towards the left,align
training,q6nc7.txt,f,uh-huh,reply_y
training,q6nc7.txt,g,it comes right down to the bottom forms a tip,align
training,q6nc7.txt,f,yeah,reply_y
training,q6nc7.txt,g,if you go to there,reply_w
training,q6nc7.txt,f,right,ready
training,q6nc7.txt,f,so i'm in a sort of line down from that sort of thing,check
training,q6nc7.txt,g,uh-huh yeah,reply_y
training,q6nc7.txt,g,yeah,reply_y
training,q6nc7.txt,f,right,acknowledge
training,q6nc7.txt,f,and just above the green,check
training,q6nc7.txt,g,uh-huh,reply_y
training,q6nc7.txt,f,right that's right i'm there okay,acknowledge
training,q6nc7.txt,g,right,acknowledge
training,q6nc7.txt,g,right and,ready
training,q6nc7.txt,g,have you got the pirate ship yeah,query_yn
training,q6nc7.txt,f,yeah i have uh-huh,reply_y
training,q6nc7.txt,g,right,ready
training,q6nc7.txt,g,'cause the finish is just to the left of the pirate ship ehm just go straight down,instruct
training,q6nc7.txt,f,right,acknowledge
training,q6nc7.txt,f,uh-huh,acknowledge
training,q6nc7.txt,g,and then along a few centimetres to the right just to the ehm left of the pirate ship and that's where it finishes,instruct
training,q6nc7.txt,f,straight down a few centimetres to the right right,acknowledge
training,q6nc7.txt,f,i've got computer controlled sub that i better,explain
training,q6nc7.txt,g,uh-huh right,acknowledge
training,q6nc7.txt,f,avoid,explain
training,q6nc7.txt,f,and i finish at the left of the pirate ship,check
training,q6nc7.txt,g,uh-huh yeah,reply_y
training,q6nc7.txt,f,right,acknowledge
training,q6nc7.txt,f,at the bottom,check
training,q6nc7.txt,g,uh-huh,reply_y
training,q6nc7.txt,f,right that's it,acknowledge
training,q6nc8.txt,g,right,ready
training,q6nc8.txt,g,the start's just above the telephone kiosk,instruct
training,q6nc8.txt,f,right,acknowledge
training,q6nc8.txt,f,on the left yeah uh-huh,explain
training,q6nc8.txt,g,right,acknowledge
training,q6nc8.txt,g,go down past the left side of the telephone kiosk,instruct
training,q6nc8.txt,f,uh-huh,acknowledge
training,q6nc8.txt,f,right down,query_yn
training,q6nc8.txt,g,right down,reply_y
training,q6nc8.txt,g,for about ten centimetres,instruct
training,q6nc8.txt,f,mmhmm,acknowledge
training,q6nc8.txt,g,now,ready
training,q6nc8.txt,f,right down,acknowledge
training,q6nc8.txt,g,my map there's a stone circle,explain
training,q6nc8.txt,f,there's a stone circle,check
training,q6nc8.txt,g,yeah,reply_y
training,q6nc8.txt,g,so,ready
training,q6nc8.txt,g,what you do is,instruct
training,q6nc8.txt,f,there's no stone circle here there's a broken gate to the right,explain
training,q6nc8.txt,g,if you,instruct
training,q6nc8.txt,g,yeah,acknowledge
training,q6nc8.txt,g,well,ready
training,q6nc8.txt,g,i've got a stone circle marked on mine,explain
training,q6nc8.txt,g,so you need to go underneath it so where you go is you go down the left-hand side,instruct
training,q6nc8.txt,g,it's directly underneath the telephone kiosk,explain
training,q6nc8.txt,f,uh-huh,acknowledge
training,q6nc8.txt,g,right so you it's,ready
training,q6nc8.txt,g,down about ten centimetres which should bring you right well i'll tell you put it about twelve you're about two centimetres up from the bottom,instruct
training,q6nc8.txt,f,mmhmm,acknowledge
training,q6nc8.txt,g,of this of the paper,instruct
training,q6nc8.txt,f,uh-huh right,acknowledge
training,q6nc8.txt,g,and go left for about five,instruct
training,q6nc8.txt,f,okay,acknowledge
training,q6nc8.txt,g,no right for about five i mean,instruct
training,q6nc8.txt,g,'cause that would take,instruct
training,q6nc8.txt,f,right,acknowledge
training,q6nc8.txt,f,that's towards,query_w
training,q6nc8.txt,g,towards the gate,reply_w
training,q6nc8.txt,g,but,ready
training,q6nc8.txt,g,then stop when you're,instruct
training,q6nc8.txt,f,you said five towards the gate,check
training,q6nc8.txt,f,but the gate's on the is on the right to on the,explain
training,q6nc8.txt,g,uh-huh that's what i mean,reply_y
training,q6nc8.txt,g,you're five five centimetres right,clarify
training,q6nc8.txt,f,okay right fine,acknowledge
training,q6nc8.txt,g,right just straight along,clarify
training,q6nc8.txt,f,uh-huh,acknowledge
training,q6nc8.txt,f,to the gate,check
training,q6nc8.txt,g,'til you're directly underneath the left-hand side of the gate,instruct
training,q6nc8.txt,f,okay right uh-huh,acknowledge
training,q6nc8.txt,g,right,ready
training,q6nc8.txt,g,move straight up,instruct
training,q6nc8.txt,f,mmhmm,acknowledge
training,q6nc8.txt,g,and go up past the left-hand side of the gate,instruct
training,q6nc8.txt,f,mmhmm,acknowledge
training,q6nc8.txt,g,'til you're right above it,instruct
training,q6nc8.txt,f,mmhmm,acknowledge
training,q6nc8.txt,g,are you there,align
training,q6nc8.txt,f,uh-huh,reply_y
training,q6nc8.txt,g,right,ready
training,q6nc8.txt,g,have you got you've got overnight stop or something haven't you,check
training,q6nc8.txt,f,overnight accommodation yeah,reply_y
training,q6nc8.txt,f,to the right,explain
training,q6nc8.txt,g,right,acknowledge
training,q6nc8.txt,g,well,ready
training,q6nc8.txt,g,go up to there,instruct
training,q6nc8.txt,f,up to there okay right,acknowledge
training,q6nc8.txt,f,underneath it or just over it or what,query_w
training,q6nc8.txt,g,it doesn't matter as long as you're just about at it,reply_w
training,q6nc8.txt,f,okay,acknowledge
training,q6nc8.txt,f,uh-huh,acknowledge
training,q6nc8.txt,g,right,ready
training,q6nc8.txt,g,now go,instruct
training,q6nc8.txt,g,have you got the ruined monastery,query_yn
training,q6nc8.txt,f,uh-huh,reply_y
training,q6nc8.txt,f,right at the top,explain
training,q6nc8.txt,g,go up,instruct
training,q6nc8.txt,g,to the top of that,instruct
training,q6nc8.txt,f,uh-huh,acknowledge
training,q6nc8.txt,g,'til you're right above it,instruct
training,q6nc8.txt,f,mmhmm,acknowledge
training,q6nc8.txt,g,you know above the centre,instruct
training,q6nc8.txt,f,uh-huh,acknowledge
training,q6nc8.txt,g,and go over and down the other side and go down diagonally about three centimetres,instruct
training,q6nc8.txt,f,right down uh-huh three centimetres,acknowledge
training,q6nc8.txt,g,right,ready
training,q6nc8.txt,g,got to watch,instruct
training,q6nc8.txt,g,'cause there's a lake west lake i don't think,explain
training,q6nc8.txt,f,there's no lake here,explain
training,q6nc8.txt,g,i know,acknowledge
training,q6nc8.txt,g,'cause i did this one earlier,explain
training,q6nc8.txt,f,no okay right,acknowledge
training,q6nc8.txt,g,right so,ready
training,q6nc8.txt,g,what you do is you go up sort of take up diagonally left on a very very slight angle eh for about five centimetres until you're underneath the stile,instruct
training,q6nc8.txt,g,have you got a stile,query_yn
training,q6nc8.txt,f,uh-uh,reply_n
training,q6nc8.txt,f,i've got a dutch elm,explain
training,q6nc8.txt,g,isn't that over the other side,check
training,q6nc8.txt,f,mmhmm,reply_y
training,q6nc8.txt,f,oh the stile's there right okay,acknowledge
training,q6nc8.txt,g,right,ready
training,q6nc8.txt,g,well you're going down there and you go along until you're underneath the left-hand side of the stile and then go up and over the top of it and stop there,instruct
training,q6nc8.txt,f,mmhmm,acknowledge
training,q6nc8.txt,g,are you there,align
training,q6nc8.txt,f,uh-huh,reply_y
training,q6nc8.txt,g,right,acknowledge
training,q6nc8.txt,f,yeah,reply_y
training,q6nc8.txt,g,go up about three centimetres direct straight up,instruct
training,q6nc8.txt,f,uh-huh,acknowledge
training,q6nc8.txt,g,and then along about two to the right,instruct
training,q6nc8.txt,f,mmhmm,acknowledge
training,q6nc8.txt,g,and you go down diagonal and underneath the bottom of dead tree which'll be the dutch elm probably,instruct
training,q6nc8.txt,g,you there,align
training,q6nc8.txt,f,the stile right i've got a stile i've to go up or whatever i've got the popular tourist spot on that side,explain
training,q6nc8.txt,g,well,ready
training,q6nc8.txt,g,avoid it then,instruct
training,q6nc8.txt,f,uh-huh,acknowledge
training,q6nc8.txt,f,and go right down to the right to the what the dutch elm,check
training,q6nc8.txt,g,underneath the dead tree,clarify
training,q6nc8.txt,f,uh-huh,acknowledge
training,q6nc8.txt,g,right now,ready
training,q6nc8.txt,g,go round to the top of the dead tree going up the the right-hand side,instruct
training,q6nc8.txt,f,mmhmm yeah,acknowledge
training,q6nc8.txt,g,right,ready
training,q6nc8.txt,g,have you got a great viewpoint just underneath the east lake,query_yn
training,q6nc8.txt,f,i've got the rocket launch pad underneath the east lake,reply_w
training,q6nc8.txt,g,hmm,acknowledge
training,q6nc8.txt,g,right well,ready
training,q6nc8.txt,g,i've got two great viewpoints,explain
training,q6nc8.txt,f,'cause i've got the great viewpoint to the left-hand to the right to the left-hand side of the east,explain
training,q6nc8.txt,g,yeah,acknowledge
training,q6nc8.txt,g,well,ready
training,q6nc8.txt,g,i've got i've got one there and i've got another one under the lake,explain
training,q6nc8.txt,g,i think maybe it might be a printing mistake,explain
training,q6nc8.txt,f,yeah okay,acknowledge
training,q6nc8.txt,f,what do i do,query_w
training,q6nc8.txt,g,right what you you do is go about two centimetres up diagonally from where you are you should be right directly above the dead tree,instruct
training,q6nc8.txt,f,mmhmm,acknowledge
training,q6nc8.txt,g,right,ready
training,q6nc8.txt,g,go up about two centimetres diagonally,instruct
training,q6nc8.txt,f,mmhmm,acknowledge
training,q6nc8.txt,g,and then,ready
training,q6nc8.txt,g,"'til and then straight up to the lake you should be just about under the ""e"" of the lake",instruct
training,q6nc8.txt,f,"under the ""e"" of the lake",check
training,q6nc8.txt,g,"under ""e"" it says east lake",clarify
training,q6nc8.txt,f,okay yeah fine,acknowledge
training,q6nc8.txt,g,right,ready
training,q6nc8.txt,g,at the bottom of the lake,instruct
training,q6nc8.txt,f,mmhmm,acknowledge
training,q6nc8.txt,g,right,ready
training,q6nc8.txt,g,follow the lake up to the left,instruct
training,q6nc8.txt,f,uh-huh,acknowledge
training,q6nc8.txt,g,right,align
training,q6nc8.txt,f,to the left okay,reply_y
training,q6nc8.txt,g,and stop at the when it when it turns a corner ninety degrees stop right,instruct
training,q6nc8.txt,f,the first corner or the second corner,query_w
training,q6nc8.txt,g,the first corner,reply_w
training,q6nc8.txt,f,uh-huh okay fine,acknowledge
training,q6nc8.txt,g,when you're going up the left,reply_w
training,q6nc8.txt,f,uh-huh,acknowledge
training,q6nc8.txt,g,and then go for go about another two centimetres following the same route you were taking,instruct
training,q6nc8.txt,f,mmhmm,acknowledge
training,q6nc8.txt,g,just going past the bottom,instruct
training,q6nc8.txt,f,mmhmm,acknowledge
training,q6nc8.txt,g,until you should be underneath the the,instruct
training,q6nc8.txt,g,you know see how the lake goes up diagonal it,align
training,q6nc8.txt,f,mmhmm,reply_y
training,q6nc8.txt,g,it goes up diagonal after it turns ninety degrees it turns another corner,align
training,q6nc8.txt,f,mmhmm,reply_y
training,q6nc8.txt,f,mmhmm,reply_y
training,q6nc8.txt,g,right and there's another corner there,align
training,q6nc8.txt,f,uh-huh,reply_y
training,q6nc8.txt,g,you should be directly under that and that's the finish,instruct
training,q6nc8.txt,f,okay fine,acknowledge
training,q6nc8.txt,f,is is that it,check
training,q7ec3.txt,g,we're starting er down by the bottom left-hand corner down near the bottom left-hand corner just above it,instruct
training,q7ec3.txt,f,there's a yeah,acknowledge
training,q7ec3.txt,f,above a site of a forest fire,query_yn
training,q7ec3.txt,g,above it,instruct
training,q7ec3.txt,g,above the site of a forest fire,reply_y
training,q7ec3.txt,g,go west just to the almost the side of the paper then south down to near the bottom of the paper where there's a picnic site,instruct
training,q7ec3.txt,g,you have one there,query_yn
training,q7ec3.txt,f,picnic site,acknowledge
training,q7ec3.txt,f,how far off the bottom of the paper,query_w
training,q7ec3.txt,g,er about an inch,reply_w
training,q7ec3.txt,g,you go you just go west and down to about an inch off the bottom of the paper,clarify
training,q7ec3.txt,g,and then you go along to the you go east about,instruct
training,q7ec3.txt,f,to about an inch off the bottom,check
training,q7ec3.txt,g,inch off the bottom,reply_y
training,q7ec3.txt,g,and when you go east you go in in about three inches,instruct
training,q7ec3.txt,g,do you have an adventure playground,query_yn
training,q7ec3.txt,f,yeah,reply_y
training,q7ec3.txt,g,right,ready
training,q7ec3.txt,g,you go up you go south i mean you go north up past it on the on its right its left-hand side,instruct
training,q7ec3.txt,f,so i'm just going to be going past the site of the forest fire,query_yn
training,q7ec3.txt,g,it's just about just below it just below,reply_w
training,q7ec3.txt,g,it on my map,instruct
training,q7ec3.txt,f,until just below,check
training,q7ec3.txt,g,so you just go past the adventure playground on the its left-hand side,instruct
training,q7ec3.txt,f,and no more aye,check
training,q7ec3.txt,g,and no more,reply_y
training,q7ec3.txt,g,and then you just,instruct
training,q7ec3.txt,f,right,acknowledge
training,q7ec3.txt,g,you go east across the paper a slight angle uh just about five degrees above east across the paper to about until you're about three quarters of the way across the paper there shouldn't be anything there,instruct
training,q7ec3.txt,g,well there's nothing here,explain
training,q7ec3.txt,f,i've got a privately owned fields there,explain
training,q7ec3.txt,f,privately owned fields start about halfway across the paper about a quarter of the way up,explain
training,q7ec3.txt,g,mmhmm well,acknowledge
training,q7ec3.txt,f,so if i go right that sort of the way go i'm going to come right across the privately owned fields,explain
training,q7ec3.txt,f,we could go east below it directly east,explain
training,q7ec3.txt,f,right the way across the paper,explain
training,q7ec3.txt,g,mmhmm,acknowledge
training,q7ec3.txt,g,right,ready
training,q7ec3.txt,g,east below it to about two thirds of the way across the paper,clarify
training,q7ec3.txt,f,we'd need to go a bit further than that if possible,explain
training,q7ec3.txt,g,bit further,acknowledge
training,q7ec3.txt,g,right okay,reply_y
training,q7ec3.txt,f,right,acknowledge
training,q7ec3.txt,g,right your next should be going north,instruct
training,q7ec3.txt,f,yeah,acknowledge
training,q7ec3.txt,g,up where there's a,instruct
training,q7ec3.txt,g,have you a granite quarry,query_yn
training,q7ec3.txt,f,yeah,reply_y
training,q7ec3.txt,g,it's it's about just off the centre of the page,explain
training,q7ec3.txt,f,yeah,acknowledge
training,q7ec3.txt,g,just slightly above it,explain
training,q7ec3.txt,g,you go up north and you curve round the top of it,instruct
training,q7ec3.txt,f,so north,acknowledge
training,q7ec3.txt,f,until where,query_w
training,q7ec3.txt,g,until erm,reply_w
training,q7ec3.txt,g,well you go up you go up and round it you go north and you keep going round you sort when you get to about the word granite quarry on on your right-hand side of the granite quarry you are you start curving around it over the top of it,clarify
training,q7ec3.txt,f,i'll be about an inch and a half off granite quarry when i start curving,explain
training,q7ec3.txt,g,right,acknowledge
training,q7ec3.txt,f,and i've got a waterfall to the left of the granite quarry,explain
training,q7ec3.txt,g,i've got a waterfall as well,explain
training,q7ec3.txt,f,so you want to go round it,check
training,q7ec3.txt,g,"well you curve right round it and then down so it's like a ""u""-shape curve you curve round and down over the top of the granite quarry",clarify
training,q7ec3.txt,f,round,check
training,q7ec3.txt,f,right,acknowledge
training,q7ec3.txt,g,and then,instruct
training,q7ec3.txt,f,to the bottom of the waterfall,query_yn
training,q7ec3.txt,g,and a bit below,reply_w
training,q7ec3.txt,g,there i've got a train,explain
training,q7ec3.txt,g,have you got a train crossing,query_yn
training,q7ec3.txt,f,no,reply_n
training,q7ec3.txt,g,no no,acknowledge
training,q7ec3.txt,f,right,ready
training,q7ec3.txt,f,i'm going round the top of the granite quarry to about below the level of the waterfall,check
training,q7ec3.txt,g,quarry,acknowledge
training,q7ec3.txt,g,and,ready
training,q7ec3.txt,g,below yeah about an inch below the the word waterfall,clarify
training,q7ec3.txt,g,and you just before you get to there you sort of square off a bit,instruct
training,q7ec3.txt,g,you go start going west,instruct
training,q7ec3.txt,f,right,acknowledge
training,q7ec3.txt,f,i'm going west,acknowledge
training,q7ec3.txt,g,and then you you sort of curve round it just slightly and up past north past the waterfall,instruct
training,q7ec3.txt,f,so am i going out,query_yn
training,q7ec3.txt,f,i'm about an inch,explain
training,q7ec3.txt,g,just past the waterfall,clarify
training,q7ec3.txt,f,i'm about an inch,explain
training,q7ec3.txt,g,the top of the waterfall,clarify
training,q7ec3.txt,f,and a half to the right of the paper the edge of the paper,explain
training,q7ec3.txt,g,yeah i'm,acknowledge
training,q7ec3.txt,g,about two inches,clarify
training,q7ec3.txt,f,and i'm about er about a centimetre above the waterfall,explain
training,q7ec3.txt,g,right,acknowledge
training,q7ec3.txt,g,you you go east just past the waterfall on the east hand side,instruct
training,q7ec3.txt,f,right east,acknowledge
training,q7ec3.txt,g,across the top of it,instruct
training,q7ec3.txt,f,i've got a public footpath,explain
training,q7ec3.txt,g,right,acknowledge
training,q7ec3.txt,g,then you're going north,instruct
training,q7ec3.txt,f,uh right,acknowledge
training,q7ec3.txt,g,you miss it by about two inches then you go,instruct
training,q7ec3.txt,g,have you got cornfields at the top of the page,query_yn
training,q7ec3.txt,f,yeah,reply_y
training,q7ec3.txt,g,"you go along to about the word the letter ""n"" below the cornfields",instruct
training,q7ec3.txt,f,how far below them should i be about an inch,query_yn
training,q7ec3.txt,g,er about an inch and a half somewhere around there,reply_w
training,q7ec3.txt,g,er and then you you cut down about er southeast across the page,instruct
training,q7ec3.txt,f,to where lion country,query_yn
training,q7ec3.txt,g,down to the er no,reply_n
training,q7ec3.txt,g,have you got fallen cairn,query_yn
training,q7ec3.txt,f,yeah,reply_y
training,q7ec3.txt,g,now you,instruct
training,q7ec3.txt,g,which is about a third no it's almost halfway down the page,explain
training,q7ec3.txt,f,yeah,acknowledge
training,q7ec3.txt,g,and er well you cut down to below it you curve right you cut down to it and go below it,instruct
training,q7ec3.txt,f,right,acknowledge
training,q7ec3.txt,g,just so you're going southeast,instruct
training,q7ec3.txt,f,so you're going so that's just to where the east of where i went beyond the quarry,query_yn
training,q7ec3.txt,g,yeah,reply_y
training,q7ec3.txt,f,yeah,acknowledge
training,q7ec3.txt,g,it's just er fallen cairn's just above the quarry and to the right,explain
training,q7ec3.txt,f,yeah,acknowledge
training,q7ec3.txt,g,yeah,acknowledge
training,q7ec3.txt,g,you just cut down to that then go down to the round the bottom of it,instruct
training,q7ec3.txt,f,so i'm below the fallen cairn,check
training,q7ec3.txt,g,yeah,reply_y
training,q7ec3.txt,g,so you go past it at the bottom,clarify
training,q7ec3.txt,f,i'm about an inch yeah about an inch below i am,explain
training,q7ec3.txt,g,mm,acknowledge
training,q7ec3.txt,f,you go east past it,query_yn
training,q7ec3.txt,g,a bit lower,instruct
training,q7ec3.txt,g,you go i mean you you start actually curve right round it so you just like in a wee,reply_w
training,q7ec3.txt,f,right,ready
training,q7ec3.txt,f,so i go round it,check
training,q7ec3.txt,g,so you go back up over your line you go back round just almost parallel to the one you drew to come down to it,clarify
training,q7ec3.txt,f,i see past,acknowledge
training,q7ec3.txt,f,i've got lion country,explain
training,q7ec3.txt,g,uh-huh,acknowledge
training,q7ec3.txt,f,just about,explain
training,q7ec3.txt,g,i've got limestone cliffs,explain
training,q7ec3.txt,f,you see east lake,align
training,q7ec3.txt,g,yeah,reply_y
training,q7ec3.txt,f,it's below no you've got the bottom right-hand tip,explain
training,q7ec3.txt,g,mmhmm,acknowledge
training,q7ec3.txt,f,and then about halfway along that you've got a wee knobbly bit and just below that about two inches below that i've got lion country so if i come back up along the line i'm going to go right across lion country,explain
training,q7ec3.txt,g,right,acknowledge
training,q7ec3.txt,g,i've got lime stone cliffs which is the bottom right-hand corner of east lake it's below that right directly below it,explain
training,q7ec3.txt,f,mm,acknowledge
training,q7ec3.txt,g,er so you've gone round fallen cairn,align
training,q7ec3.txt,g,where've you got you've you've got to,query_w
training,q7ec3.txt,f,i'm just er i'm just to the right of fallen cairn directly on the top stone about couple of centimetres to the right,reply_w
training,q7ec3.txt,g,that's right,acknowledge
training,q7ec3.txt,g,mmhmm,acknowledge
training,q7ec3.txt,g,and you want to and you've got to miss lion country,check
training,q7ec3.txt,f,yeah,reply_y
training,q7ec3.txt,g,well you're fffffff,instruct
training,q7ec3.txt,f,well if am i trying to get back up to where i started below the cornfields,query_yn
training,q7ec3.txt,g,you're trying to get up back up to the finish which is just between the cornfields and east lake,reply_w
training,q7ec3.txt,g,there's a finish just there,explain
training,q7ec3.txt,f,just between them,check
training,q7ec3.txt,g,it's the bottom corner the bottom left-hand corner of east lake,explain
training,q7ec3.txt,f,yeah,acknowledge
training,q7ec3.txt,g,it's about an inch to the on parallel on a a line with that but about an inch to the east west,explain
training,q7ec3.txt,f,and so i want to go to about there,check
training,q7ec3.txt,g,so,ready
training,q7ec3.txt,g,and that should be about almost halfway across your page,explain
training,q7ec3.txt,f,and you go just about parallel to the line before,check
training,q7ec3.txt,g,to that to that line,reply_y
training,q7ec3.txt,g,and then a cut up north past the the limestone cliffs and then skirt part of east lake to the finish,instruct
training,q7ec3.txt,f,so,ready
training,q7ec3.txt,f,from fallen cairn you want me to go north,check
